subject_id,rpl_alpha,tar,resting_alpha_power,resting_total_power,alpha_power_c3,alpha_power_c4,alpha_asymmetry,rpl_lower_beta,resting_lower_beta_power,rpl_upper_beta,resting_upper_beta_power,smr_strength,IAF_c3,alpha_peak_amp_c3,beta_peak_amp_c3,beta_center_freq_c3,aperiodic_exp_c3,IAF_c4,alpha_peak_amp_c4,beta_peak_amp_c4,beta_center_freq_c4,aperiodic_exp_c4,alpha_var_C3,alpha_cv_C3,alpha_var_C4,alpha_cv_C4,coherence_mu,coherence_beta,coherence_low_beta,coherence_upper_beta,pse_C3,pse_C4,pse_Cz,pse_avg,lzc_C3,lzc_C4,lzc_Cz,lzc_avg
S038,0.09545750696667939,1.630391555958813,6.810352489303564e-12,7.134433640384932e-11,1.0733508562368267e-11,5.1672165379543284e-12,-0.7310363331404659,0.07127207171438095,5.084858660590068e-12,0.054902289051888306,3.916967379459293e-12,1.653575823009156,8.535146911953655,1.273244959259122,1.1079782201473376,19.287834220437247,0.3952062062429611,,2.033952021878772,0.7095876168192531,23.73921191642114,0.601989114497973,4.0712410305246255e-12,0.0369264381195711,1.9941312412902123e-12,0.01911845001148408,0.11734363598169675,0.13674205830966016,0.15248364999665145,0.12543854191109227,0.9890194365628356,0.9972343406029881,0.9970013232571711,0.994418366807665,0.013578550648002305,0.009504985453601613,0.0027157101296004607,0.008599748743734793
S039,0.0986721010796011,1.8007999307693543,2.4441284696173918e-11,2.4770208021066216e-10,2.4883214825810856e-11,3.5614662808155526e-11,0.3585639569139438,0.058628809900382585,1.4522478172600231e-11,0.05500433634157024,1.3624688532413871e-11,2.9864142115396604,,2.544962889906193,1.712816806060033,23.147886665908022,0.2566227638776798,,3.424223572560813,1.6701896391802769,26.470052977994122,0.1848592522369496,1.4444951901883765e-11,0.11224580659479932,2.3070077497148693e-11,0.16485827554799368,0.10004535412691277,0.12925104205035026,0.1229900476256959,0.13310323136357347,0.975839669185997,0.9677054611705277,0.9781611157057046,0.973902082020743,0.0027157101296004607,0.005431420259200921,0.0027157101296004607,0.0036209468394672807
S040,0.06219594252740138,2.194487589982258,1.8724098064891803e-11,3.010501538206068e-10,1.2224135036570597e-11,2.9608729749158874e-11,0.8846569626035432,0.0365712192029992,1.1009771166470038e-11,0.027006116826114486,8.130195624599043e-12,3.8028961721444574,,2.723316803581411,1.9833389209721712,16.973812452576126,0.35860524540338057,,4.839414991011167,2.2541885363844973,28.964790226289452,0.21906763706433421,5.4363071660760745e-12,0.049137304866085384,3.7320080078258415e-11,0.2890477555535864,0.13331396050498406,0.1288693921146427,0.12927790993995938,0.12817304678197042,0.9853973216160661,0.9740345266225776,0.9849821603121915,0.9814713361836117,0.0027157101296004607,0.02579924623120438,0.0027157101296004607,0.010410222163468435
S041,0.14403891310341452,1.198391906710778,1.3087253166765251e-12,9.085914968942522e-12,1.8997047672949778e-12,1.3696641777954129e-12,-0.32713290436953457,0.15510532484544726,1.4092737927759416e-12,0.10491878275350236,9.532831387432756e-13,5.42911459841919,,8.0478475641191,4.1175102298989525,29.27739650899989,0.2736778895657011,,1.7501732019620886,2.330414533512512,16.50015690223205,0.21023762402733853,1.0754917183508368e-12,0.010581210501267953,4.75464997049366e-13,0.004708766493859428,0.12871687685654454,0.13072925870598223,0.13437293972878453,0.12814570394179725,0.9992797496346704,0.9996911474324128,0.9998923324129435,0.9996210764933422,0.009504985453601613,0.016294260777602765,0.017652115842402994,0.014483787357869126
S042,0.304560605656094,0.2517848410459746,1.0359289448928501e-11,3.40138851070781e-11,6.9299681989202845e-12,1.7371298998486612e-11,0.9189641371893451,0.35684120337160863,1.2137555692953386e-11,0.07014174198626573,2.3857931531311584e-12,17.050395527848266,12.732901662877621,15.60551059275969,8.259641741287464,25.398717203350888,0.23652913916691998,12.900174894285831,18.49574934877508,8.289556758842584,25.642517873514723,0.14958745010218572,6.854124463282506e-12,0.062231649361158256,2.595875074268507e-11,0.19165055867856726,0.1393331897642119,0.12785157175044967,0.12819995846675522,0.12737985111351807,0.9209331978347775,0.7624930321033474,0.9560615668921629,0.879829265610096,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S043,0.1082830858553904,1.038595173132076,2.738925876133731e-11,2.529412469636767e-10,5.329157199583063e-11,1.68531864501673e-11,-1.151238449008499,0.06101859229296733,1.543411882255135e-11,0.09469837793118098,2.395312579935044e-11,4.966239510609597,,3.632407212832826,4.774785115264851,23.12737792217069,0.32478697358979697,9.516782916117021,4.000437368350318,3.588183076537696,23.14834229819933,0.6757225952906708,2.479180572118678e-11,0.17469748606601515,8.046439993230151e-12,0.07056275111743168,0.12969591524387858,0.12726763200333438,0.11689542726693847,0.13460769438563136,0.9667091217155568,0.9874709409519961,0.9780917818854049,0.9774239481843193,0.11405982544321934,0.0027157101296004607,0.013578550648002305,0.04345136207360737
S044,0.2519358273245514,0.42594132561759346,3.6817193148752526e-11,1.4613718715489997e-10,5.016200672891618e-11,4.1148166532102026e-11,-0.19807853167180411,0.06479848551429257,9.469468404956249e-12,0.08070825480807668,1.1794477337833257e-11,5.90036667960635,11.792917628163075,7.37303349516552,4.388873741262038,23.680628936643743,0.23963500740682211,11.770956163986765,4.429032112414561,2.5700419634115472,24.070601424121744,0.18550552536490691,1.8912724588465947e-11,0.15225423311682929,1.4076782386156958e-11,0.12143223435190413,0.1325311310197712,0.13770661626512512,0.14286934930274714,0.13358576416856804,0.9549484658195737,0.9794268644997165,0.992474788495127,0.9756167062714725,0.010862840518401843,0.0027157101296004607,0.06517704311041106,0.026251864586137787
S045,0.12802374436839345,0.9669167695735613,4.603470827270516e-12,3.595794553566442e-11,6.052409272189805e-12,2.7745427957934013e-12,-0.7799704442281197,0.11094005776849818,3.989176554963122e-12,0.2262479866646909,8.135412782042685e-12,7.643595800866088,,1.07268258884445,4.104063866557924,24.823559006042945,0.24980206975021357,10.092014891683423,5.861017075983158,8.792475141231522,25.465336796627536,1.3670057561721025,2.566706283029389e-12,0.02441691224649689,1.677868513088872e-12,0.01643300304915824,0.1578892164798203,0.1377989245609879,0.13818893788875616,0.13694265946593004,0.9975990604701658,0.9971672782187593,0.9979394005163761,0.9975685797351005,0.0027157101296004607,0.0027157101296004607,0.024441391166404147,0.009957603808535023
S046,0.12177259647766676,1.7226777801094282,5.173369182642181e-12,4.2483853775680825e-11,3.0674401839447436e-12,4.0831790162516856e-12,0.2860324581938407,0.09679377513843702,4.1121725893774885e-12,0.13034123840501607,5.537398113339857e-12,3.5272927099254687,,4.27094510219244,1.543034042173768,24.760236741810683,0.6775760829778738,,1.5837333774027673,2.717265279401637,29.007591869781912,0.17598892865869908,1.4332214074152291e-12,0.013888733431096992,9.3928863033431e-13,0.009182311572590316,0.13320200598845894,0.1321000264918542,0.13301200051388687,0.13088414603079984,0.9980917404144122,0.9990950771435179,0.9924261525157904,0.9965376566912401,0.0027157101296004607,0.0027157101296004607,0.05567205765680945,0.02036782597200346
S047,0.11956325134758056,1.077932523687409,2.7397360090044974e-12,2.2914532501628377e-11,1.3450919276360653e-12,4.653502964962165e-12,1.241157903387112,0.06801767073246527,1.5585931266841326e-12,0.044229614428733355,1.013500937361702e-12,3.9647298375131115,,1.671001148929234,1.9210712872365086,22.047094733920233,0.2560287182796316,,5.190826885219894,2.551082262857954,29.320471484688504,0.28044497975594823,5.465329082175305e-13,0.005404336742190989,1.0651651276747536e-11,0.10148775486160425,0.08419464347586075,0.14315995180829166,0.12985387324025113,0.1517398015804748,0.9996256100580032,0.9955246567684753,0.9993382087433936,0.9981628251899574,0.0027157101296004607,0.0312306664904053,0.006789275324001152,0.013578550648002305
S048,0.3697790381134203,0.3435261896813057,4.28289126902135e-11,1.1582298690786476e-10,5.491856913083438e-11,2.6323438017856332e-11,-0.7353918051557571,0.08819207306954115,1.0214669324510917e-11,0.08168244732235136,9.460705026819055e-12,9.348095944368566,9.82213940897546,12.006437242692183,5.520917400443141,20.548922176878612,0.12176601133879061,9.372441840507237,6.646900530875514,1.6870442039357738,18.891949920841018,0.16242066828768417,4.255856197831425e-11,0.27146698693649773,2.3411891124980857e-11,0.1743948595150264,0.1740547227543966,0.13205083178355295,0.12363003659043471,0.13892362675472533,0.8930745848319166,0.9395333546830464,0.9282586564568283,0.9202888653239304,0.017652115842402994,0.024441391166404147,0.006789275324001152,0.01629426077760276
S049,0.05086675436645506,2.920241332738589,1.6592480583444066e-11,3.261949929792701e-10,2.9656557647445317e-11,1.0124732441558869e-11,-1.074702082419087,0.0660340543350017,2.153997789019862e-11,0.08155328794944865,2.6602274190106792e-11,4.93618959439209,,2.1676975845933346,3.9070606850544247,22.481774506182216,0.23596338955740492,8.37928098713953,1.9174223228443257,5.730459314668831,21.604181505523904,0.19570986532002654,1.3625051528069425e-11,0.10348846444561688,4.387471928594423e-12,0.039865548499692344,0.13553669279706104,0.1472991971793919,0.1666174595523647,0.13276180579983915,0.9798290672707992,0.9920240798413889,0.944163426001501,0.9720055243712297,0.008147130388801382,0.008147130388801382,0.0027157101296004607,0.006336656969067742
S050,0.12035461653845322,1.1249395512619373,1.9163616641317857e-12,1.592262697725026e-11,1.9911393253657144e-12,2.2676472525907458e-12,0.130035841185979,0.07480633386792523,1.191113349714616e-12,0.043447640384178345,6.918005708789861e-13,4.106058047228352,,2.7424890158205892,1.8385197675732456,18.954565611951345,0.37281845343117137,,3.7483134733296075,2.563084304628155,25.77140727909781,0.35967113785704674,6.316671765426084e-13,0.006228357921538693,2.205987096256455e-12,0.021757771830235174,0.12590905574554334,0.13034061879995368,0.1365318723459432,0.12532892727572562,0.9993718425882439,0.9990343222435913,0.9994380123377004,0.9992813923898453,0.0027157101296004607,0.0027157101296004607,0.006789275324001152,0.004073565194400691
S051,0.05796310064115896,1.9858828701391462,1.3163629185403456e-12,2.2710360625628966e-11,2.322444458001231e-12,7.707731557458566e-13,-1.1029814462061225,0.048971943882698425,1.1121705061141457e-12,0.05556258160075062,1.2618462654439834e-12,1.14614809871361,,1.8300910181727654,0.6022916704953497,26.405675346618047,0.673224407233024,,2.8485907529455624e-22,0.46232716912427013,22.012851291006022,0.4715672854409684,1.2805060896195889e-12,0.012436108541638005,2.2751190761937933e-12,0.02246166291394159,0.14347603282082716,0.11338345955283723,0.12603891388505084,0.10745048186049239,0.997882584762478,0.9994369489313149,0.9996773714531838,0.9989989683823256,0.013780019469266543,0.0027560038938533086,0.0027560038938533086,0.006430675752324386
S052,0.1764676422533243,0.8049788922107778,5.7673014496357954e-11,3.2681920469910684e-10,5.276199940628863e-11,2.8960283357761203e-11,-0.5998658714609704,0.056193015591692486,1.8364956665321448e-11,0.03373880547092666,1.1026489571506126e-11,9.249906286942206,11.962216602476545,8.169181244279182,2.0399475604924424,21.401949975295224,0.29390767717168936,12.434732913165492,10.16854259417417,3.3713814674790137,25.140435222908522,0.20265241274186474,3.836425469303506e-11,0.24010024031692187,1.4260949262276289e-11,0.1204917025561313,0.1274501849535664,0.13010347633827518,0.12022533506365717,0.13622727563467754,0.9254260297941331,0.9452927752971679,0.9470239572907033,0.9392475874606682,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S053,0.10395329612781566,1.6478168527203039,8.655301500573142e-12,8.326144358069248e-11,8.934017788139305e-12,1.0152100972068564e-11,0.12781446240088457,0.0746127558292096,6.212365759873719e-12,0.06540306368412938,5.445553496940575e-12,1.6428364830365396,,1.6040738136470154,1.2117253070728649,23.678262389604658,0.2217469590456315,,0.8210515882197703,1.6162980197594363,22.31260818583281,0.8264401963636898,3.6947381454840355e-12,0.03379319009807562,3.53692968285925e-12,0.032664113137334604,0.14544103774974904,0.12898884134930189,0.12749067352654053,0.1294238050668892,0.9924455428551137,0.9964043765486384,0.9947552265560008,0.994535048653251,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S054,0.43954288241704237,0.40556620890541256,8.984507667992532e-11,2.0440571392230958e-10,8.147724402271346e-11,1.304280111537977e-10,0.47049766907196755,0.05653599135516991,1.1556279675259027e-11,0.03588045042442046,7.3341690848577e-12,7.951204651313333,10.654148546123661,6.366250016886269,2.6453310559039322,19.41731666821582,0.17624569499887238,10.247582007352024,9.535650777938523,3.562081193527316,20.42026435785314,0.17191454868980716,1.1142003231429208e-11,0.094953445468329,1.3654376599976358e-11,0.10237074807950855,0.1454607049235357,0.13795551727669855,0.13928619533482864,0.13612523899834203,0.9687533561196462,0.9211374210859535,0.9746293620227472,0.954840046409449,0.023083536101603915,0.016294260777602765,0.05567205765680945,0.031683284845338715
S055,0.18756325881830385,0.7783694974800227,1.743190346899689e-12,9.293879610976216e-12,1.5786005000280699e-12,1.7246855746199693e-12,0.08850606324023857,0.07319853156172099,6.802983400348777e-13,0.073342682456351,6.816380610953836e-13,5.351977756890463,12.086038244952226,3.847632691463114,1.758610691449925,23.034845844839275,0.2757802026225356,11.608927852052046,6.796652133914483,3.080300305693128,23.312960913766794,0.2710560129347139,5.632350482201332e-13,0.005562068881324958,7.577828344591479e-13,0.007462098754283861,0.14926787530074342,0.13239470963163186,0.13938997346586968,0.1265671060195987,0.9994468307219966,0.9988234130304403,0.9995804172587751,0.999283553670404,0.013578550648002305,0.0027157101296004607,0.008147130388801382,0.008147130388801382
S056,0.16543389674654965,1.1401074837420404,1.1535142470232189e-11,6.972659592190117e-11,1.1793473990049062e-11,1.5527243901373846e-11,0.27504982529411137,0.07571423834638855,5.279296102713149e-12,0.06998590188283738,4.879878700814424e-12,3.2165996708776916,8.209061382536534,2.8233563295273454,0.4853695501170277,16.36441429311153,0.3001657862838578,9.88195966618833,3.61055664734514,0.8119935491043274,27.15878758805005,0.1814759827650783,3.482237770898144e-12,0.03248556888920726,9.754118606489052e-12,0.08520037631805646,0.17077288715408956,0.1289076919434174,0.1426603237426785,0.12056268389759074,0.9874697392244745,0.9762219903713725,0.989290313711024,0.984327347768957,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S057,0.05479341652366172,2.1979955174915387,1.705143822289286e-11,3.1119501766292393e-10,2.0858317153211386e-11,2.2961772403704845e-11,0.09607799082084156,0.039805967397413336,1.2387418727327818e-11,0.03685051209748772,1.1467695763065484e-11,2.0716580107352627,,1.2398604568370775,1.542337795079098,22.495948915645364,0.22925838680438995,,1.8732359040822824,2.041252507426936,21.883631090304178,0.29147393069665123,1.0459644084170671e-11,0.0853418868674769,7.412780066149418e-12,0.06353200689570637,0.13985680030933292,0.12475268346456712,0.1458950984780285,0.10986944144859526,0.9800983658840553,0.9846149504548197,0.9962790299428753,0.9869974487605835,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S058,0.0832252217394837,1.759564132636587,2.5440491420748098e-12,3.0568247087864017e-11,2.9169446809003703e-12,2.9304813366966774e-12,0.004629961948097616,0.06433504137225281,1.966609441074978e-12,0.05757806323979638,1.760060463954756e-12,3.4170714422654527,,2.1048144516641113e-09,1.507309343793603,20.77180274428156,1.3011777622158307,,0.5063938206167433,5.326841070157381,29.29251359597906,0.5010306000169046,1.0518216637325502e-12,0.01025369028021893,1.174768793783249e-12,0.011421386514409186,0.11665482085130517,0.11812750705720465,0.11848814271085763,0.11970162032535504,0.9993614778034695,0.9996187512057394,0.9996284471971433,0.9995362254021174,0.009504985453601613,0.0027157101296004607,0.005431420259200921,0.005884038614134331
S059,0.14378199349804713,0.6030184528568935,8.670550676382761e-12,6.030345292507386e-11,1.4714719014762845e-11,5.671626890237865e-12,-0.9533722802675122,0.06309328803151369,3.804743124696512e-12,0.0642087231189313,3.8720077119815755e-12,4.010969398067061,11.393294550969,4.957209699128311,3.3024757706712036,20.587435268602107,0.34255665558683873,11.882874239873313,1.883729582153583,1.8959653724604202,17.982276811389468,0.41949704162104084,9.708044779611189e-12,0.08941636200808249,1.680364959323911e-11,0.15741531363239078,0.11122986945147029,0.12292895896375303,0.1348459215084179,0.11564943074697238,0.9913273390844433,0.995259550367209,0.9971406109030078,0.9945758334515533,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S060,0.4404249190947402,0.22326105656291917,7.283300868451348e-11,1.6536986334518984e-10,5.958564116052435e-11,8.457721010651196e-11,0.3502502213180243,0.0957338051490088,1.5831486275006615e-11,0.11748752931781066,1.9428896668050334e-11,12.634150192521716,10.827934774695436,13.568350970271538,7.699104911564749,21.915203849037905,0.220635146105229,11.243764549395436,11.706881416808622,8.922820592772661,22.67323267530967,0.2935010783565034,5.1873605213498306e-11,0.30887753536162116,5.144315167397414e-11,0.3375477809558097,0.13060482357281414,0.15126302193603383,0.14355699339508457,0.1588732692947902,0.8300482584514935,0.8727605905413266,0.985256268023899,0.8960217056722396,0.008147130388801382,0.023083536101603915,0.0027157101296004607,0.011315458873335252
S061,0.22101246748788964,0.5263529354160048,9.535913852861494e-12,4.314649739560061e-11,7.583758007164131e-12,1.2087284553032157e-11,0.4661451805672847,0.08557517857827308,3.692269219655517e-12,0.08910338776639627,3.844499088202008e-12,5.728959399697722,10.771525300847955,7.10000798060956,5.166444665472213,21.235665803798252,0.47632008852606206,10.565592164169242,4.348575378330783,1.5144021596693555,21.162282541612328,0.3869875092332497,3.446001233515476e-12,0.03245804366464363,3.8271153626810836e-12,0.03555521718138887,0.17324541235886018,0.13293103003336085,0.12917678777022645,0.13461365841370163,0.9918409630772924,0.9910320113990069,0.9935717313505094,0.9921482352756028,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607
S062,0.25816222425998325,0.4783590802128086,2.8883449080188833e-12,1.118810049107016e-11,2.683339924825537e-12,3.447541873234909e-12,0.25059921736645663,0.06087823711830478,6.811118345987913e-13,0.06172731693573709,6.906114249211635e-13,8.073864117750361,11.320281606389374,7.346205285424904,2.252016577071191,22.469303131615288,0.2429818505101589,11.231921282145331,8.803044208916265,3.3997469254140658,22.659960620214402,0.2686609700531443,1.2433202548026271e-12,0.01214371305324881,2.233119395603888e-12,0.021521683156685432,0.14385500003086432,0.11254146231269835,0.108613124588366,0.11454865684854837,0.9967237416847549,0.9907037849957917,0.99705556406916,0.9948276969165688,0.0027157101296004607,0.013578550648002305,0.0027157101296004607,0.006336656969067742
S063,0.07683400986195367,1.5801620168233852,2.9311494752390505e-12,3.8149114962311556e-11,4.697745974957021e-12,3.3124816296664665e-12,-0.34938516834856514,0.10490438282780525,4.0020093605482846e-12,0.13186685674688356,5.03060387775553e-12,4.304309129715676,,0.11186867168807826,7.365282209846527,27.89218851409653,0.388328173261381,,0.8488909756906409,1.243339273489883,22.180930759244344,0.2575985804107177,2.9308146909277015e-12,0.02851984748947149,2.226490851387702e-12,0.021480271931226785,0.11879997224615281,0.1547377604781427,0.1498370075945551,0.15702518187937545,0.9986024384733003,0.9977181512245171,0.9999197874587832,0.9987467923855337,0.12763837609122164,0.0896184342768152,0.10319698492481752,0.10681793176428478
S064,0.09405955111585876,1.5792061802898958,2.5736625957853613e-12,2.736205483922869e-11,1.290650865353973e-12,2.6898588866971705e-12,0.7343420958421909,0.06313867716020873,1.727603946933987e-12,0.0729828917659394,1.996961886825126e-12,2.056044401176216,,1.2774615791890456,2.1969240605607974,19.895067448899265,0.3570297803404143,,1.914254264330751,1.3797782125763434,22.432889864605606,0.7440334671742587,1.136833151596046e-12,0.011135127311754619,1.1030487181542429e-12,0.010720848088560333,0.12781843247369448,0.1394086057200093,0.13361596451015065,0.142522395400365,0.9986144194752804,0.9983300023308761,0.9990594585314544,0.9986679601125369,0.0027157101296004607,0.013578550648002305,0.0027157101296004607,0.006336656969067742
S065,0.09843063993179624,1.4420420434139045,1.4486682567047642e-11,1.4717655576643245e-10,1.0816852633467647e-11,2.3783990671312915e-11,0.787907346519777,0.05474090365725493,8.056577659816887e-12,0.041220092641994825,6.066631263422063e-12,5.33252536864191,,6.94998868285388,6.648297665421575,23.835752984672837,0.7967284852600723,9.875149426613676,1.5851855863585427,0.2955723004715465,16.60242809769451,0.21984036042635105,3.971729382775147e-12,0.03611961131967694,9.976776843699665e-12,0.08211012773230136,0.163692537718298,0.1299258163228385,0.13665964097091077,0.12431506891292532,0.9886492051727451,0.9765532234847527,0.9943921974020526,0.9865315420198502,0.012220695583202074,0.008147130388801382,0.0027157101296004607,0.007694512033867972
S066,0.2346960997302783,0.7645886997461938,7.065006233355829e-12,3.010278501208671e-11,4.965979382518121e-12,2.337152541447494e-12,-0.7536772095873978,0.11025324501219931,3.3189297314871572e-12,0.05737685388596909,1.7272030971992393e-12,5.204313113513294,,6.0212773126695796,2.837657204685652,22.012608829821538,0.22415258017695,,2.3627616338490536,3.7595314981723353,25.03570372710022,0.17963603763548158,5.960523277860347e-12,0.057234947722407,1.6292468714731862e-12,0.0159664253673023,0.11921726496730851,0.1290916049098046,0.1491424297736732,0.11424230241852212,0.9933727124848314,0.9993587622462466,0.9932597718629583,0.9953304155313454,0.006789275324001152,0.0027157101296004607,0.0027157101296004607,0.004073565194400691
S067,0.09214000628086035,0.7972504981851516,6.0225860738724e-13,6.536342156863335e-12,8.312263154710085e-13,7.201974312492111e-13,-0.14337671440794608,0.12188700460453677,7.966951665704291e-13,0.24791470849883573,1.6204553604674249e-12,7.59865770147799,12.079785594754794,2.2016344072597023,7.5154925192276565,27.906858917275667,1.9999995321263553,11.876081617440933,4.855600464184811,7.681842505990527,29.07840726429527,1.3892832539032784,5.40421626013653e-13,0.0053324316583857456,4.502828377505206e-13,0.004444803075691814,0.1230882971978639,0.14778182252706615,0.15088601127524148,0.14551578383082514,0.9985336787315807,0.9989086032737787,0.9999826404721288,0.9991416408258295,0.012220695583202074,0.0027157101296004607,0.0027157101296004607,0.005884038614134331
S068,0.08138230915776404,1.7823823554716722,1.643686466381266e-11,2.019709791221198e-10,2.0578161497462527e-11,1.853892735539479e-11,-0.10435768921896837,0.06763162684299595,1.3659625893101734e-11,0.05502474712172322,1.1113402052121483e-11,1.5291831135478802,,0.38368207423136014,0.9760878001720448,16.373740905308935,0.17804058977579906,9.127437975393603,1.2826935789250107,1.9616129574314929,20.726845480449242,0.20973515984555632,4.614991536753614e-11,0.35244672349189793,8.719623063665418e-12,0.07275455244856883,0.11644864825843837,0.13281295126081857,0.1260723180816209,0.13839134058869254,0.9779070738641932,0.9802642721148971,0.9863752529790757,0.9815155329860553,0.0027157101296004607,0.014936405712802534,0.006789275324001152,0.008147130388801382
S069,0.060432307277763594,2.0570386959971017,9.038647589080867e-12,1.495664818411904e-10,7.90070429194249e-12,1.6118471081961606e-11,0.7130139801700857,0.06382657490325695,9.546316256253361e-12,0.04230994613268917,6.328149789956599e-12,3.0011610859102973,,2.5798242938472375,4.86741155823671,29.53136309605774,0.5762339370632733,,0.8960190803009129,1.1348027686389264,21.407368919700822,0.79801011371122,2.5361556684599214e-12,0.0238809829999597,8.612242759236268e-12,0.07901440583732142,0.09606186204217361,0.13431318679078807,0.12712296245726273,0.13895839106789099,0.9964600448414794,0.996968119123813,0.9986170059138139,0.9973483899597021,0.0027560038938533086,0.0027560038938533086,0.0027560038938533086,0.0027560038938533086
S070,0.1292403169351461,1.6420635106081622,4.3669126049158616e-12,3.378908926002724e-11,3.464136803857842e-12,4.507298410208439e-12,0.2632344689515058,0.09267335966664596,3.1313484218029084e-12,0.05653956833319288,1.910420521133664e-12,3.5687304601457086,,3.041651613622548,0.8924108720498009,20.902600872085856,0.1730785229178722,,4.095748213801901,1.5020908570841576,25.47712229691171,0.37371812895923695,1.0363928170190448e-12,0.010067847824280001,2.859992587251855e-12,0.027354138472303956,0.12638536005194467,0.1434474133559985,0.14421149432637542,0.14185130312622934,0.9977364432036854,0.995104720362242,0.996431689837763,0.9964242844678969,0.023083536101603915,0.0027157101296004607,0.0027157101296004607,0.009504985453601613
S071,0.1021794670002675,1.426472094896106,1.4949806415024975e-11,1.4630930121201196e-10,1.1838215600292863e-11,1.2393446448691909e-11,0.04583491203359813,0.05661253545520094,8.282940502290701e-12,0.04877978022288464,7.136935557685773e-12,3.628252180071236,12.409222388590035,2.9901956812267034,2.471382498688947,22.41027264669924,0.379013040867371,12.155909098099247,4.013808715127389,1.7242182996425603,24.414784161704773,0.27329891125796063,4.4389226120074835e-12,0.04047555185884259,8.041036219313343e-12,0.07160462477338939,0.11300191859298811,0.12447338329028951,0.14021045095649734,0.11420146872275068,0.9910665353985854,0.9828475912894811,0.979213633009758,0.9843759198992749,0.0027157101296004607,0.0448092171384076,0.016294260777602765,0.021273062681870274
S072,0.3828970032249622,0.2962357047064518,7.1016106291447525e-12,1.85470519991831e-11,7.909465252578595e-12,9.478768372174845e-12,0.18099421375788083,0.05809699226306663,1.077527936499235e-12,0.0590473124131955,1.0951535737395467e-12,12.873463355760592,10.804363676012734,12.575340652256738,4.432748252739048,21.473170265110657,0.25566396792519636,10.142914955168152,13.176116207274653,6.409958252762709,20.27924212422433,0.251336789742358,4.770453662216468e-12,0.045180296414228244,7.131723705063003e-12,0.06557130707889347,0.13619779470286603,0.1337622448518254,0.13082427529486,0.135785286168725,0.9764105380479935,0.9590769079810657,0.9939968720124218,0.9764947726804937,0.013578550648002305,0.008147130388801382,0.006789275324001152,0.009504985453601613
S073,0.08025780948926517,1.5683402961751884,2.081937490308111e-12,2.594062189781767e-11,2.9472212078537426e-12,2.7029649622485998e-12,-0.08651345831780688,0.0729529922392364,1.8924459879924586e-12,0.10232265050250516,2.65431318826803e-12,3.121157104187688,9.593450935260767,1.7838684791468327,4.186463386839466,24.941656084529164,0.2847306675856978,10.179492259870784,1.6537207334713253,2.0558603123071637,26.4803194008061,1.095268020482718,2.67277274651224e-12,0.025925368426116483,3.140399035985649e-12,0.030507218583740964,0.1769352710278161,0.153996548361218,0.1366321758928556,0.1659838472693455,0.9979982416828032,0.9991386585573718,0.9999108225099671,0.9990159075833808,0.024441391166404147,0.005431420259200921,0.0027157101296004607,0.010862840518401843
S074,0.14882375574646872,1.0796029523416157,3.5045238682901398e-12,2.3548148282592277e-11,3.3844858956152278e-12,4.073975367720212e-12,0.18541725396018194,0.22398410848437847,5.274410999534379e-12,0.09965088060298034,2.3465937129298796e-12,6.231047017487498,,4.824902117668432,5.737392379122813,18.269044379116817,0.8822035970653254,8.884505716046357,1.7574586244079327,6.517727166472623,16.660029391843082,0.20683558964308368,1.7055764842008058e-12,0.016566900956499743,1.1022305099999548e-12,0.010787557191066914,0.14798224438161206,0.144400920133677,0.1515759437446641,0.13871660870848837,0.9969838348464836,0.9966941632217349,0.9907781213503847,0.9948187064728677,0.0027157101296004607,0.010862840518401843,0.008147130388801382,0.0072418936789345615
S075,0.12966821247282445,1.4384413299412608,4.583381563603095e-11,3.5346994272506605e-10,4.276428671065304e-11,3.417041467951632e-11,-0.22434312978406368,0.07028179578567531,2.484250233097744e-11,0.051629892875565554,1.8249615277627452e-11,5.306513034228971,10.960674074018,4.473172119649728,1.9138606861651992,20.69962570397964,0.2223589340747963,11.678511926296563,6.144409800966994,2.3961639125158496,22.965855128109954,0.16448908386835975,2.3737425265091066e-11,0.16509745821977606,2.2481113043510478e-11,0.15302902109234773,0.1605309696436827,0.14418309393697784,0.11839970269888855,0.16110818897099213,0.9466617587908752,0.9507206163016612,0.9417423120539564,0.9463748957154977,0.008147130388801382,0.0027157101296004607,0.0027157101296004607,0.004526183549334101
