subject_id,rpl_alpha,resting_alpha_power,resting_total_power,alpha_power_c3,alpha_power_c4,alpha_asymmetry,rpl_lower_beta,resting_lower_beta_power,rpl_upper_beta,resting_upper_beta_power,smr_strength,IAF_c3,alpha_peak_amp_c3,beta_peak_amp_c3,beta_center_freq_c3,aperiodic_exp_c3,IAF_c4,alpha_peak_amp_c4,beta_peak_amp_c4,beta_center_freq_c4,aperiodic_exp_c4,alpha_var_C3,alpha_cv_C3,alpha_var_C4,alpha_cv_C4,coherence_mu,coherence_beta,coherence_low_beta,coherence_upper_beta,pse_C3,pse_C4,pse_Cz,pse_avg,lzc_C3,lzc_C4,lzc_Cz,lzc_avg,theta_power,alpha_power,tar
S036,0.19001376658248517,9.337809236810869e-12,4.9142803728156805e-11,1.832376477324835e-11,6.151665048890608e-12,-1.0914760540246995,0.14656753383939164,7.202739548389204e-12,0.1370372035618744,6.734392398096665e-12,7.486933328276699,8.644217569925836,99.99999998732481,99.99999999999999,22.820082236346586,0.5000000000005714,12.425470125943022,99.99999997219632,99.99999999636783,25.14924927728629,0.5000000000000077,8.327793869282843e-12,0.07434822318491764,1.7548321922386382e-12,0.01702270954063202,0.1279235509734697,0.12857334546430688,0.1543334658316445,0.10978490742039533,0.9900870524833372,0.9989821425532636,0.9993760633069472,0.9961484194478493,0.02579924623120438,0.016294260777602765,0.03258852155520553,0.02489400952133756,6.2754324899469726e-12,5.311259939166517e-12,0.05958937813080958
S037,0.06973674825773162,1.0540020760612492e-12,1.5114012373589467e-11,5.747140938739941e-13,1.707686570765768e-12,1.089022161838436,0.08946836645442557,1.3522259976370248e-12,0.12655270952860895,1.912719217726669e-12,2.5368745475918573,,8.505433871542404,14.171181099353554,25.34923487766683,0.9604761111892948,,9.15799378995761,2.9900078899238765e-17,13.396148654078349,1.714091795394777,9.407983562838296e-13,0.009338166853014107,2.0107827056092482e-12,0.019617245034687446,0.22429572021056343,0.2072218467859391,0.20272666054875685,0.21098387079555683,0.9997155878912319,0.9984147592915413,0.9966856190133775,0.9982719887320503,0.008147130388801382,0.021725681036803685,0.0027157101296004607,0.010862840518401843,4.858319609774877e-12,2.1884295977391372e-12,0.04754275634628565
S038,0.09549064190101238,6.813099313063398e-12,7.13483455282037e-11,1.0744174700555897e-11,5.1649615705310294e-12,-0.7324660571966852,0.07127872991034989,5.085619450455152e-12,0.05495931475148743,3.921256178882428e-12,2.017717684262543,8.255672064795965,19.83958311481694,5.775873113064122,20.46252668682223,0.5000000000000001,,34.803527596437995,3.3780076140477036,23.74099684274399,0.6027917093921401,4.069301467026031e-12,0.03690880693864947,1.9945700917917346e-12,0.019122620081123837,0.1173599484625558,0.1367858795079148,0.15249987091356335,0.1255068930810087,0.9890172435631828,0.9972340751886345,0.9970030223764927,0.9944181137094367,0.013578550648002305,0.009504985453601613,0.0027157101296004607,0.008599748743734793,1.150016562370519e-11,5.706706943268437e-12,0.10879314999262245
S039,0.09867210107960117,2.4441284696173928e-11,2.477020802106621e-10,2.4883214825810866e-11,3.561466280815553e-11,0.3585639569139438,0.05862880990038257,1.4522478172600225e-11,0.055004336341570245,1.362468853241387e-11,4.698475920364409,,42.46535956167455,25.94536782222949,22.463343636697715,0.5000000000000001,,99.99999980056194,33.757548721708055,24.677749893233283,0.5000000000000001,1.444495174879211e-11,0.11224580524737178,2.3070075759772836e-11,0.16485826597086323,0.10004534787725688,0.129251043283413,0.12299004926402676,0.1331032325013406,0.975839668471426,0.967705463967912,0.978161115354248,0.973902082597862,0.0027157101296004607,0.005431420259200921,0.0027157101296004607,0.0036209468394672807,4.794478781922606e-11,2.5677715363333945e-11,0.38148996964670945
S040,0.062195942527401384,1.872409806489181e-11,3.0105015382060684e-10,1.2224135036570595e-11,2.9608729749158893e-11,0.8846569626035432,0.0365712192029992,1.1009771166470041e-11,0.02700611682611449,8.130195624599046e-12,4.5085987247248696,,56.1051391262339,4.759946557426095,17.009653069050785,0.5000000000000001,,99.99999270342286,28.419611945829786,24.527723490884753,0.5000000000000001,5.436307332658049e-12,0.04913730629914651,3.732007810220294e-11,0.2890477412150287,0.13331396165243564,0.12886938523211008,0.12927790843004344,0.1281730355811211,0.9853973217183752,0.974034526456594,0.9849821604620804,0.9814713362123499,0.0027157101296004607,0.02579924623120438,0.0027157101296004607,0.010410222163468435,3.640434302087199e-11,1.6081461361015864e-11,0.3136103094675358
S041,0.14211301151516706,1.2610528085756708e-12,8.873591482797368e-12,1.8364038269464403e-12,1.3432747154485349e-12,-0.31269876713435707,0.15264796388963053,1.3545356722373857e-12,0.10557252793743802,9.368074847230372e-13,5.3371308362928715,8.440307836666245,99.9999999761544,99.99999999452561,22.33485314149363,0.5000000000238358,,74.40828044282262,31.252888671266263,18.733845718480843,0.5000000000000001,1.080087470649537e-12,0.010626056189345947,4.739492279012588e-13,0.0046939011384022995,0.12943581779614133,0.13099754871112199,0.13492972998459452,0.12821982327257359,0.9992767677382547,0.9996926478135489,0.9998950883037037,0.9996215012851691,0.010862840518401843,0.016294260777602765,0.017652115842402994,0.014936405712802534,1.375466817099518e-12,9.633193368209467e-13,0.013623431025587232
S042,0.30456062729650635,1.035929080312713e-11,3.4013887136638303e-11,6.929967765446443e-12,1.737130099980968e-11,0.9189643149485676,0.356841191450151,1.2137556011688976e-11,0.07014173813772243,2.385793164584129e-12,17.46065453400515,12.726110669475602,40.696731268500685,20.205940989720172,25.384828432834098,0.5000000000000001,12.884984538128595,67.51118103761902,29.274371562806312,25.61683340787563,0.5000000000000001,6.85329604547246e-12,0.062224926097290544,2.5960279955992095e-11,0.19165889966049784,0.1393279407525001,0.12785933453761456,0.12823208414484238,0.12737218069442435,0.9209379185560145,0.7624821448779308,0.9560483123844639,0.8798227919394698,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,2.398315217557417e-12,1.3914417384160865e-11,0.021053658286899937
S043,0.1082830858553904,2.7389258761337304e-11,2.5294124696367665e-10,5.329157199583064e-11,1.685318645016728e-11,-1.151238449008499,0.06101859229296734,1.543411882255135e-11,0.09469837793118101,2.395312579935044e-11,5.052555129663368,8.449762010805909,99.99999999999999,12.46269985043881,23.12630075614787,0.5000000000000001,9.53732844354664,62.79743674030957,23.800297893531603,23.146597098024152,0.674092997721195,2.4728417191032282e-11,0.17423633730064989,8.0299181774349e-12,0.0704182822522105,0.12924360382098862,0.12756712472091028,0.1170777403401036,0.13498530835441402,0.9667070417348708,0.9874856491049201,0.9780607616750857,0.9774178175049588,0.11405982544321934,0.0027157101296004607,0.013578550648002305,0.04345136207360737,3.468656039490276e-11,2.002138194804105e-11,0.2890031745336765
S044,0.2519358273245514,3.6817193148752513e-11,1.4613718715489992e-10,5.0162006728916085e-11,4.114816653210203e-11,-0.19807853167180411,0.06479848551429258,9.469468404956247e-12,0.08070825480807667,1.1794477337833251e-11,7.237143419646237,11.780807529836263,20.300026820229085,12.933785419002003,23.63486127226052,0.5000000000000001,11.720571278329201,10.11772696476332,62.76526248523365,15.390804929050114,0.5000000000000001,1.8912723627287287e-11,0.1522542263338577,1.4076784400425295e-11,0.12143224953966783,0.13253114775311473,0.13770660342613372,0.14286933296992074,0.13358575209502038,0.9549484669498145,0.9794268603182075,0.9924747877277577,0.9756167049985932,0.010862840518401843,0.0027157101296004607,0.06517704311041106,0.026251864586137787,1.5233588142428516e-11,1.5447629632613545e-11,0.13195236828080428
S045,0.12802374436839342,4.603470827270516e-12,3.5957945535664426e-11,6.052409272189805e-12,2.774542795793402e-12,-0.7799704442281161,0.11094005776849816,3.989176554963122e-12,0.2262479866646908,8.135412782042683e-12,7.605262673618519,10.006374781907438,49.0016219008512,27.04636775278668,24.820981062794285,0.500000000000002,11.345121526293452,99.99999999999179,84.98678797963116,25.401178110947225,1.0797179156202656,2.56215703880788e-12,0.024374935418564458,1.680247900378932e-12,0.016457108487007023,0.1577693610764485,0.13782117393773508,0.1380951185901055,0.137047867615689,0.9975994505147523,0.9971737365128581,0.9979331048479044,0.997568763958505,0.0027157101296004607,0.0027157101296004607,0.024441391166404147,0.009957603808535023,4.316933057373371e-12,3.522827533337473e-12,0.04170030089241127
S046,0.1217725964776668,5.173369182642183e-12,4.248385377568083e-11,3.0674401839447436e-12,4.08317901625169e-12,0.2860324581938407,0.09679377513843702,4.112172589377489e-12,0.1303412384050161,5.537398113339859e-12,4.101533493382753,,53.59230550225189,25.70055479235129,24.750206412139633,0.682286741569236,,79.49332225785372,28.057354112602226,28.811959586277432,0.5000000000000001,1.43393134635377e-12,0.013895465182911739,9.390075633304904e-13,0.009179602972762272,0.1332777845919016,0.132255606444411,0.13326715393884342,0.13097126985747956,0.9980913711970484,0.9990958883356815,0.9924218426121938,0.9965363673816411,0.0027157101296004607,0.0027157101296004607,0.05567205765680945,0.02036782597200346,9.079962454678511e-12,4.906091245687858e-12,0.08655324344716486
S047,0.11956325134758045,2.739736009004494e-12,2.291453250162837e-11,1.3450919276360648e-12,4.653502964962154e-12,1.2411579033871085,0.06801767073246522,1.558593126684131e-12,0.04422961442873334,1.0135009373617013e-12,5.249721351712104,,93.82212558417932,32.298568367251306,23.733006167152936,0.5000000000000128,,99.99999998630713,99.67623715281458,24.049871368465695,0.5000000000002128,5.465329531399574e-13,0.005404337184857756,1.0651651010033077e-11,0.10148775237617662,0.08419463877807776,0.14315994699491605,0.12985387179287974,0.15173979500763563,0.9996256099990917,0.9955246568340832,0.9993382087502432,0.9981628251944726,0.0027157101296004607,0.0312306664904053,0.006789275324001152,0.013578550648002305,4.278672285180611e-12,2.1807430402953535e-12,0.04187356793337567
S048,0.36977903811342017,4.282891269021348e-11,1.1582298690786475e-10,5.49185691308344e-11,2.6323438017856345e-11,-0.7353918051557571,0.08819207306954116,1.0214669324510917e-11,0.08168244732235137,9.460705026819055e-12,10.711237744222103,9.8651906410908,64.89564514173189,45.17658406443624,20.292736670665814,0.5000000000000001,9.25881232848995,20.8516298122998,79.16476169232607,13.323128906059292,0.5000000000000211,3.626112730163789e-11,0.23860756054766988,2.4254639876825462e-11,0.1799523758270254,0.1696410946658472,0.1251788600623401,0.11444918153949926,0.1330792986758082,0.9030245622981586,0.9391803461576189,0.9448048194685783,0.929003242641452,0.017652115842402994,0.02579924623120438,0.016294260777602765,0.01991520761707005,1.549700374023028e-11,3.891446260441524e-11,0.11155788569229742
S049,0.0508667543664551,1.6592480583444062e-11,3.261949929792698e-10,2.96565576474453e-11,1.0124732441558869e-11,-1.074702082419087,0.06603405433500174,2.1539977890198612e-11,0.08155328794944872,2.6602274190106792e-11,5.76307578269612,,67.94287838785186,36.539368409222924,22.385389980328853,0.5000000000009137,,39.424058991296626,69.58989681962628,21.430221936941212,0.5000000000018363,1.3625050944378322e-11,0.10348846007695249,4.387472011533801e-12,0.03986554924310556,0.13553669218354675,0.1472991998424737,0.16661745941080675,0.13276181042344837,0.9798290673716552,0.9920240797953626,0.9441634434529645,0.9720055302066607,0.008147130388801382,0.008147130388801382,0.0027157101296004607,0.006336656969067742,3.2638036692451386e-11,1.4825464579764207e-11,0.2842404061842848
S050,0.1203546165384532,1.9163616641317865e-12,1.592262697725027e-11,1.9911393253657156e-12,2.2676472525907434e-12,0.13003584118597544,0.07480633386792523,1.191113349714617e-12,0.04344764038417835,6.918005708789866e-13,4.552929594085484,12.075491388220428,82.88415571122127,4.562096915815683,18.968138273158523,0.5000000000000001,,99.99999999999915,46.37022291166811,24.845299893867075,0.5000000000000001,6.316671759751209e-13,0.006228357915778092,2.205987172973634e-12,0.021757772571485482,0.12590904866980962,0.13034061848423023,0.13653186639418058,0.1253289308292261,0.9993718425880905,0.9990343222348579,0.9994380123460448,0.9992813923896643,0.0027157101296004607,0.0027157101296004607,0.006789275324001152,0.004073565194400691,2.6084007423568084e-12,1.2817102895960597e-12,0.025753916821690467
S051,0.05757517560067834,1.3136633804295437e-12,2.28164893415291e-11,2.3201491887657147e-12,7.71322876036217e-13,-1.101279706530974,0.04828231458063467,1.1016329160134061e-12,0.054918219450089435,1.2530409687387218e-12,1.4311001733979865,,20.937520723601345,3.8051855038380795,26.439785722633868,0.67391527147879,8.732219134031386,1.4724185423710128,2.5788951261364748,15.224292206279657,0.5250683566339337,1.2812223797429745e-12,0.012443143998469271,2.282032349306331e-12,0.022528173028244843,0.14446534623126073,0.11349995167789902,0.12641538906018643,0.10748674617964817,0.9978908330952743,0.9994295051532949,0.9996774603555302,0.9989992662013664,0.013780019469266543,0.015158021416193197,0.0027560038938533086,0.01056468159310435,3.2668829191506137e-12,1.6192478075533272e-12,0.03214826904975169
S052,0.17646764225332426,5.767301449635789e-11,3.268192046991066e-10,5.276199940628865e-11,2.8960283357761164e-11,-0.5998658714609704,0.05619301559169247,1.836495666532143e-11,0.03373880547092666,1.1026489571506118e-11,10.46882851402087,11.403657200480884,99.9999999999464,12.185547665891571,13.000000000000002,0.5000000000000682,12.393574492707025,21.75700957584079,96.02702400112311,14.138280056893656,0.5000000000000001,3.762078518929925e-11,0.23710165914349335,1.4166591555295377e-11,0.11974011229106743,0.12873316282465702,0.1295466506363409,0.11931868773280113,0.13590177270140044,0.9257494608658222,0.9457355455176198,0.9473650649600834,0.9396166904478419,0.016294260777602765,0.0027157101296004607,0.0027157101296004607,0.007241893678934563,3.0576816557599695e-11,3.554463846621671e-11,0.2255848472030909
S053,0.10339205323080862,8.610255758204566e-12,8.327773256406222e-11,8.837713340567424e-12,1.013909168164879e-11,0.13737024509734397,0.07423366018384639,6.182010900041834e-12,0.06507323185241379,5.419151199284531e-12,1.631247425047242,,7.765037936688675,7.228010161562159,13.52425518233073,0.5000000000000001,,3.3970450090795605,29.083120723094495,29.999999999999996,0.5951517621639393,3.694737997500875e-12,0.03379318880210517,3.536929562675072e-12,0.032664111950236385,0.14544104131274657,0.12898883099138725,0.12749065109747998,0.12942380279617818,0.99244554322998,0.9964043765427715,0.9947552266273146,0.9945350488000221,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,1.5258633573003846e-11,7.582701423020548e-12,0.14183166411676296
S054,0.43954288241704226,8.984507667992529e-11,2.0440571392230956e-10,8.147724402271369e-11,1.304280111537974e-10,0.470497669071964,0.05653599135516988,1.1556279675259021e-11,0.03588045042442043,7.334169084857693e-12,8.268781913008915,10.191488927633783,36.92076206690391,22.48065198142964,19.42893643989225,0.5000000000000001,10.22495736424663,27.613102802885255,14.510652862162006,20.289964106729972,0.5000000000000001,1.1094733183817894e-11,0.09457544467968658,1.3669694214340645e-11,0.10245697780854116,0.14546716277688315,0.138061015948487,0.1395070010220028,0.1361624225694432,0.9689417487162287,0.9210372555416648,0.9746078833422827,0.9548622958667253,0.023083536101603915,0.016294260777602765,0.05567205765680945,0.031683284845338715,1.2618985640957656e-11,2.029406343331842e-11,0.10490115040425607
S055,0.1873676957727328,1.740512697688412e-12,9.289289119505225e-12,1.577454279195984e-12,1.7191052902043116e-12,0.0859916434347916,0.07321182882584636,6.800858449310136e-13,0.07330279175820026,6.80930825908807e-13,5.533060487431058,11.47148481234514,33.462519374746634,16.026064784491325,22.930798913351985,0.5000000000000001,11.540053975386224,27.675733826382245,33.27624321851233,22.839065908829017,0.5000000000000001,5.630475427482695e-13,0.005560227773560503,7.542942959537284e-13,0.007428170334209038,0.14903728532139596,0.13234785763716517,0.13917999048418844,0.12663555211388378,0.9994469335935339,0.9988339744435281,0.9995870995103109,0.9992893358491243,0.013578550648002305,0.0027157101296004607,0.008147130388801382,0.008147130388801382,1.42042678028619e-12,1.2721790265622849e-12,0.014025834083353058
S056,0.16543389674654982,1.1535142470232211e-11,6.972659592190124e-11,1.179347399004908e-11,1.5527243901373862e-11,0.2750498252941149,0.07571423834638853,5.279296102713153e-12,0.06998590188283736,4.879878700814428e-12,4.63483443911224,,21.415444509550795,28.68704324588249,13.000000001568049,0.5000000000083566,9.320764919521498,46.958467397475445,18.511775983681492,24.53671368431032,0.5000000000000001,3.4823683594505164e-12,0.03248668853759016,9.744945144243608e-12,0.08512452297619932,0.17054386650046566,0.1288492512559756,0.142805824040068,0.12039083039452446,0.9874570922481094,0.976245417684325,0.9892904752587101,0.9843309950637149,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,1.1061544919016865e-11,8.79365959064605e-12,0.10167453655514243
S057,0.054821251567845106,1.7030547246591152e-11,3.1065593651240646e-10,2.085915372758922e-11,2.2898051136111823e-11,0.0932589241096835,0.03983769533971449,1.2375816554254935e-11,0.036929612920126864,1.1472403486742676e-11,3.614030683440035,,32.93754673431569,36.465083992984304,21.937658865999733,0.5000000000000001,,96.40498710447024,22.697912035040428,22.74721185478943,0.5000000000000717,1.0939284389854769e-11,0.08886573534212483,7.714337285054523e-12,0.06540404139215708,0.13334621347477793,0.1256922312655596,0.14304859084077312,0.11321984868417781,0.9796404497228149,0.9840627546630506,0.9962708911480022,0.9866580318446226,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,2.8762180748135018e-11,1.5050423616186265e-11,0.24999630461237615
S058,0.08322522173948371,2.54404914207481e-12,3.0568247087864017e-11,2.9169446809003703e-12,2.930481336696678e-12,0.004629961948097616,0.06433504137225282,1.9666094410749784e-12,0.057578063239796404,1.7600604639547566e-12,2.963396501671731,12.770692277995973,2.3135819079444173e-10,11.818552417790382,20.813801125596893,1.3028474640039085,,1.7577236930038698,99.99583896214287,29.170144400930138,0.5881100534167713,1.0509769620713454e-12,0.010245808111605324,1.1596133387095493e-12,0.011276490344741213,0.1165522966708635,0.11835804076347102,0.11815747278118438,0.12021443923921353,0.9993604779078914,0.9996248060313945,0.9996337781451793,0.9995396873614885,0.009504985453601613,0.0027157101296004607,0.005431420259200921,0.005884038614134331,3.713143613313852e-12,2.1397021271318e-12,0.036353577854497325
S059,0.1437819934980469,8.670550676382735e-12,6.030345292507377e-11,1.4714719014762816e-11,5.671626890237807e-12,-0.9533722802675229,0.0630932880315137,3.8047431246965075e-12,0.06420872311893137,3.872007711981574e-12,5.0427463507657535,11.371384245064721,16.501728254492743,34.1102091459367,20.388966446238,0.5000000000000001,,90.41020553839931,5.59118470756005,13.000000000000089,0.6676575881178509,9.708044146429872e-12,0.08941635667343309,1.680364954321226e-11,0.1574153132483884,0.11122987507796515,0.12292897283184974,0.13484591904588886,0.11564945333928116,0.99132733975942,0.99525954943653,0.9971406114115345,0.9945758335358282,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,6.772559569555741e-12,5.520296767144352e-12,0.0641825295895538
S060,0.44042491909474013,7.28330086845134e-11,1.6536986334518968e-10,5.958564116052416e-11,8.457721010651182e-11,0.35025022131802785,0.09573380514900882,1.5831486275006606e-11,0.11748752931781072,1.9428896668050324e-11,13.097920138579305,10.824803433658643,35.310130571375815,22.165616692061683,21.893175148138333,0.5000000000000001,11.24031489654521,30.375622857248175,24.850396160250703,22.662297644999974,0.5000000000000001,5.187226267174052e-11,0.30886869172181797,5.14366108398311e-11,0.3375711455383925,0.13072606318175278,0.15119803409507815,0.14349502085014726,0.15881562812628336,0.8300508208119768,0.872702269672929,0.9852547637472951,0.8960026180774002,0.008147130388801382,0.023083536101603915,0.0027157101296004607,0.011315458873335252,1.527635271125558e-11,4.7335198960699986e-11,0.10368433897001339
S061,0.22101246748788955,9.535913852861488e-12,4.3146497395600596e-11,7.58375800716413e-12,1.2087284553032147e-11,0.46614518056728826,0.08557517857827311,3.692269219655517e-12,0.08910338776639629,3.844499088202008e-12,5.839962429062972,10.762097565548343,42.85371779758395,37.92990317333292,21.230278581292367,0.5000000000009457,10.580515627545477,19.57816884516965,12.118837921050856,20.90957825886643,0.5000000000000001,3.4335447230684875e-12,0.03234474488230831,3.77738288993854e-12,0.035118204856583284,0.17249879927832762,0.13232251678635612,0.12857115331740543,0.13401295098003274,0.9918682545684427,0.9912312037610053,0.9935792855430665,0.9922262479575048,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,0.0027157101296004607,4.385771941238429e-12,6.403564862886365e-12,0.041218280110163756
S062,0.25816222425998353,2.888344908018885e-12,1.1188100491070155e-11,2.683339924825542e-12,3.4475418732349023e-12,0.25059921736645663,0.060878237118304805,6.811118345987913e-13,0.06172731693573712,6.906114249211635e-13,9.51261201348617,11.31142544786798,20.183346102322506,11.968757396786485,22.23393595707028,0.5000000000000001,11.185601955254311,19.88432623403486,84.41051153829649,15.677899055894061,0.5000000000000008,1.2423001531366654e-12,0.012134109788399877,2.2374396733842356e-12,0.021562235051165005,0.14369237878562455,0.11247581835287523,0.10885254165196459,0.11427257306064463,0.9967267527251823,0.990679413983997,0.997054163058144,0.9948201099224411,0.0027157101296004607,0.013578550648002305,0.0027157101296004607,0.006336656969067742,1.565337562664917e-12,2.5958476184006363e-12,0.015257318877924768
S063,0.07683400986195371,2.931149475239049e-12,3.814911496231152e-11,4.697745974957018e-12,3.312481629666464e-12,-0.3493851683485687,0.1049043828278052,4.002009360548279e-12,0.13186685674688345,5.030603877755521e-12,3.4901062391370132,9.565657911734938,1.0298224433664189e-09,99.9999999963757,26.966698400367946,0.6193069404435401,,35.44942968131709,12.887000381905793,22.340200219739298,0.5000000000000938,2.930814753218309e-12,0.02851984806373651,2.2264909037117063e-12,0.02148027242315851,0.11879997213765806,0.15473778337924188,0.1498370192788842,0.1570252126385133,0.998602438368109,0.9977181516817143,0.9999197874577214,0.9987467925025149,0.12763837609122164,0.0896184342768152,0.10319698492481752,0.10681793176428478,3.9603459175987016e-12,2.2338417107676716e-12,0.03873811109244056
S064,0.09411538009869087,2.57232286018466e-12,2.7331588710445434e-11,1.290633340858209e-12,2.6919702050099995e-12,0.7351402839489438,0.0631115268791054,1.7249382955479305e-12,0.07293908533089821,1.9935410811801937e-12,2.2014311498845345,,11.198071436634779,19.769929931543977,19.55077469647733,0.5000000000000064,,11.614629310595445,13.344578193135634,22.43135687982306,0.7451553413565881,1.1316907273203586e-12,0.011084992123718143,1.1034327853800194e-12,0.01072454089428558,0.12801290530404497,0.13925468574597832,0.1336264702487713,0.1422486596191786,0.9986176615756731,0.998330738301892,0.9990710785046956,0.9986731594607535,0.0027157101296004607,0.013578550648002305,0.0027157101296004607,0.006336656969067742,4.751582711349742e-12,2.1799411621791024e-12,0.04650210850883219
S065,0.09843063993179622,1.4486682567047642e-11,1.4717655576643248e-10,1.081685263346765e-11,2.3783990671312912e-11,0.787907346519777,0.05474090365725491,8.056577659816885e-12,0.04122009264199482,6.066631263422063e-12,6.342027309492664,,99.99999999994697,99.99999999971334,23.49440959682857,0.8917743119728451,9.622049143626189,99.99999999999999,22.830038960624364,27.348252996763073,0.5000000000000001,3.971988882349104e-12,0.03612531100566233,9.9866649683821e-12,0.08218186277893426,0.16288256037393448,0.1299036387222005,0.13652005584736843,0.12437709510220259,0.9886615866763376,0.9765494448077299,0.9943287713591621,0.9865132676144098,0.012220695583202074,0.008147130388801382,0.0027157101296004607,0.007694512033867972,1.9970897697927717e-11,1.1651830755393706e-11,0.17886762413846902
S066,0.23469609973027813,7.065006233355824e-12,3.010278501208671e-11,4.965979382518121e-12,2.337152541447497e-12,-0.7536772095873978,0.1102532450121993,3.318929731487157e-12,0.05737685388596912,1.7272030971992403e-12,6.045899426751525,,99.99999999591105,44.10867436160077,21.25981269408172,0.5000000000000001,,98.0111504166991,53.47195088126685,25.14121655350915,0.5000000000078215,5.962863068507065e-12,0.057256854672468924,1.6301965097479542e-12,0.015975658712248465,0.11921564891124227,0.12908388068073393,0.14912798742014077,0.11424073955252262,0.9933684614288073,0.9993586648145084,0.9932717613062428,0.9953329625165196,0.006789275324001152,0.0027157101296004607,0.0027157101296004607,0.004073565194400691,4.860047091591616e-12,3.6333216479128967e-12,0.04689656776710576
S067,0.09214000628086036,6.022586073872403e-13,6.536342156863337e-12,8.312263154710091e-13,7.201974312492115e-13,-0.14337671440794608,0.12188700460453679,7.966951665704295e-13,0.24791470849883576,1.6204553604674257e-12,5.478644408759557,12.833176979502907,7.985267191551641,99.99999999999999,27.61460990960238,1.9999999999999998,11.984746298669432,11.243332865123724,99.99999999999999,28.43775273519084,1.9999999999999998,5.386116198611088e-13,0.005314625018147056,4.500141769510419e-13,0.004442177430420574,0.12294802247335931,0.14783797778234167,0.150908432701438,0.14558636474034078,0.9985370134067014,0.9989084184983502,0.9999826260720865,0.9991426859923793,0.012220695583202074,0.0027157101296004607,0.0027157101296004607,0.005884038614134331,5.773325447297774e-13,8.974120989958627e-13,0.005721975744663555
S068,0.0821464835069344,1.632479989690356e-11,1.987279211474159e-10,2.019377140604334e-11,1.85276675088055e-11,-0.08610905473013375,0.06724346861338727,1.3363154728279961e-11,0.05461192049945414,1.0852913430724467e-11,2.822439899244735,,35.882845008512135,10.439062372774389,20.36477903807796,0.5000000000000001,,57.60985055764863,5.893959318916965,20.770474621004418,0.5000000000000001,4.614359406352261e-11,0.35238012254009177,8.722567806301624e-12,0.07277786806930078,0.11647570474329497,0.13276906137026898,0.12605507293319193,0.13832475457614926,0.9779025949243162,0.980259026823157,0.9863399196132668,0.9815005137869134,0.0027157101296004607,0.014936405712802534,0.006789275324001152,0.008147130388801382,3.1407380418270137e-11,1.869368407502662e-11,0.2646086913808947
S069,0.060432307277763594,9.038647589080865e-12,1.4956648184119037e-10,7.900704291942485e-12,1.6118471081961606e-11,0.7130139801700892,0.06382657490325694,9.546316256253356e-12,0.04230994613268916,6.328149789956596e-12,2.9993099236628282,,8.7741277438666,49.942842612029175,29.531335920774993,0.5760354170167029,,7.090327065577548,3.1002119358403,21.407659082703972,0.7978917998926787,2.5357202951127078e-12,0.023877013097602647,8.613755244643268e-12,0.07902747393401949,0.09611463653894912,0.13427569532271605,0.12718215666669874,0.13885532135470005,0.9964607394721815,0.9969636883196594,0.998614631126736,0.9973463529728589,0.0027560038938533086,0.0027560038938533086,0.0027560038938533086,0.0027560038938533086,1.0975717062832258e-11,5.4399904388957614e-12,0.10409444288780423
S070,0.12755995462590114,4.2663961136702225e-12,3.3446202816412165e-11,3.4724984804621344e-12,4.468179541318454e-12,0.25210670616763053,0.09257178391817178,3.096174660004255e-12,0.056487491247541405,1.889292088855577e-12,4.105968876694121,,25.179236525391985,6.949294250778326,13.52263955005288,0.5000000000000001,,82.0110002359528,18.04372452851157,25.34434088126567,0.5000000002736302,1.0318961230847954e-12,0.010024861152748634,2.859788907144145e-12,0.027352172383280686,0.1264894665003493,0.1435151059751593,0.14411465779394128,0.14203697137226207,0.9977478190318013,0.9951025716807937,0.9964325089382297,0.9964276332169416,0.023083536101603915,0.0027157101296004607,0.0027157101296004607,0.009504985453601613,6.790043819484401e-12,3.2284040039020183e-12,0.06577689430544464
S071,0.10224894334446372,1.4959765916903633e-11,1.4630729108374333e-10,1.1854660130593952e-11,1.2414759345092155e-11,0.046164984326587444,0.056594128446203734,8.280133624209488e-12,0.04879893372958987,7.139639801751406e-12,4.9336413758482465,,90.90623633926896,4.044668762705432,13.000000000000002,0.8064881785259228,12.133029524409174,11.603582244065256,6.4759600970956415,24.213589570512543,0.5000000000000001,4.433578911500292e-12,0.04043309851522206,8.034799008215821e-12,0.07155651346945109,0.11274877943974371,0.12450120916849602,0.1407189700798898,0.113903905792318,0.9910829155516249,0.9828861993086699,0.9791473885989832,0.9843721678197594,0.0027157101296004607,0.0448092171384076,0.016294260777602765,0.021273062681870274,2.13737071681275e-11,1.3496117926152559e-11,0.1883210418001656
